loop_id,status,preserved,candidate_commit,parent_commit,baseline_commit,artifact,correctness_recorded,level1_decision,level1_forward_backward_improvement_pct,level2_baseline_median_tps,level2_candidate_median_tps,level2_improvement_pct,trainer_evaluated,quality_evaluated,statistically_confirmed,next
attempt-00133-t256-forward-group2,bitwise_exact_sanitizer_clean_t256_group2_level2_subthreshold,true,9a80c31da906793f86c4e00d8b31e0472a422143,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00133-t256-forward-group2-level1,true,advance,7.150445,,,1.502514,,false,false,"retain accepted attempt 127; two-row sharing is bitwise exact, sanitizer-clean, restores every short-path guard, and preserves attempt131's long-path gain, but the exact candidate-first Level2 pair improves only 1.503%, below the declared 2% retention gate. Do not retest unchanged. The raw 34926 tok/s candidate median is the highest observed but is not accepted; next target the T4096 backward GEMM/dependency boundary rather than further short forward grouping."
reference-attempt-00133-production-profile,attribution_only_complete,true,9a80c31da906793f86c4e00d8b31e0472a422143,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/diagnostics/attempt-00133-production-profile,false,,,,,,,false,false,"the largest project kernel is the 1.411616-ms backward group-boundary WMMA scan; each value tile redundantly evaluates the same chunk-end exponential for every state value. Cache 128 decay factors once per CTA to remove 16x within-tile expf duplication without global workspace, then compare the changed candidate to accepted attempt127."
attempt-00134-boundary-decay-cache,tolerance_correct_sanitizer_clean_boundary_decay_cache_level2_subthreshold,true,04f66287fd9f632b3e92b1923af11e2d2ce441d6,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00134-boundary-decay-cache-level1,true,advance,5.193569,,,0.799416,,false,false,"retain accepted attempt127; caching chunk-end decay factors once per boundary CTA is deterministic, tolerance-correct, sanitizer-clean, saves the inherited 2.57% peak allocation, and improves the isolated T4096 forward-backward row 5.194%, but the exact baseline-first Level2 pair improves only 0.799%, below the declared 2% retention gate. Do not retest unchanged or treat attempt133/134 as accepted. Target a wider backward GEMM/dependency boundary; the isolated expf removal does not materially reduce the full training step."
attempt-00135-reverse-base-fusion,tolerance_correct_reverse_base_fusion_t4096_regressed_level1_rejected,true,424991f3fd33f3648b8c5b2f32ea775a4394fb60,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00135-reverse-base-fusion-level1,true,do_not_advance,-4.114488,,,,,false,false,"retain accepted attempt127; fusing A^T dO and R^T dO into the persistent reverse-group CTA is deterministic, tolerance-correct, saves 4.11% peak allocation, and helps T256/T1024, but serializes enough additional WMMA work to regress T4096 forward-backward 4.114%. Do not sanitize, run Level2, or retest unchanged. Keep the memory result as evidence, but restore parallel GEMM scheduling and target launch/global-round-trip overhead without lengthening the low-parallelism persistent scan."
reference-fla-triton-c64-operator-profile-001,attribution_only_complete,true,,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/reference-benchmarks/fla-triton-operator-profile-001,false,,,,,,,false,false,"FLA's exact C64 operator trace uses 25 launches and a 3.960384-ms GPU span versus accepted attempt127's 74 launches and 4.794784-ms span. The 0.8344-ms per-call span gap is real but explains only a minority of the 200-ms full-step gap at six layers and four accumulation microsteps. Reproduce FLA's chunk-parallel fused backward topology rather than adding work to project persistent scans, and separately profile the matched full training step to locate convolution/framework remainder."
reference-fla-triton-c64-operator-profile-001-correction,attribution_correction_complete,true,,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/reference-benchmarks/fla-triton-operator-profile-001,false,,,,,,,false,false,"Use the launch-correlation result, not the earlier GPU-start-window summary. FLA removes 90.585% of launches and 58.186% of GPU span for the exact isolated operator. This validates a coherent FLA-like decomposition as the next major strategy boundary."
reference-matched-full-step-project127-vs-fla-001,attribution_only_complete,true,,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/profiles/matched-full-step-project127-vs-fla-001,false,,,,,,,false,false,Prioritize FLA parity through a coherent KDA redesign: 138.519 ms/step of the measured kernel gap is attributable to KDA scheduling and 23.539 ms/step to convolution. Implement the small sequential state scan plus broad chunk-parallel fused VJP before returning to convolution.
attempt-00136-fla-parity-local-vjp,tolerance_correct_fla_parity_local_vjp_t4096_regressed_level1_rejected,true,907ac67f237f688855d4739d0a8f8742e0f55acd,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00136-fla-parity-local-vjp-level1,true,do_not_advance,-2.143830,,,,,false,false,"retain accepted attempt127; one CTA per chunk with eight column-tile warps is deterministic, tolerance-correct, removes four BMM workspaces, saves 3.34% peak allocation, and improves T256/T1024, but serializes four local products enough to regress T4096 forward-backward 2.144%. Do not sanitize, run Level2, or retest unchanged. Preserve FLA-like chunk ownership but split independent local products into a small number of chunk-parallel phase kernels so the GPU can overlap them without restoring four global workspaces."
reference-attempt-00136-fla-parity-local-vjp-operator,attribution_only_complete,true,907ac67f237f688855d4739d0a8f8742e0f55acd,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/profiles/attempt-00136-fla-parity-local-vjp-operator,false,,,,,,,false,false,"Do not tune the monolithic five-product CTA. FLA's direct-equation path spends 0.7976 ms in fused WY dqkg and 0.516064 ms in intra VJP, while attempt136 spends 1.6344 ms in its local kernel before the retained 0.904096-ms colored-pair and inverse path. Recast the backward directly in T/Aqk form so vector gradients, inverse VJP, and intra terms are produced in two coherent kernels rather than materializing the current dW/dT chain."
attempt-00137-fla-direct-vector-vjp,tolerance_correct_direct_vector_vjp_t4096_regressed_level1_rejected,true,e3ab8cc6b532ffd67617fa41558e2981faaa084d,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00137-fla-direct-vector-vjp-level1,true,do_not_advance,-1.760816,,,,,false,false,"retain accepted attempt127; direct dP-to-dQ fragment consumption is deterministic, tolerance-correct, saves 2.762% peak allocation, and is a valid algebraic boundary, but the 45.6-KiB CTA and CTA-wide barriers leave T4096 forward-backward 1.761% slower. Do not sanitize or run Level2. Preserve the equations, replace the all-column shared-memory ownership with four warp-owned row tiles, global BF16 operands, warp-local result scratch, and no CTA barriers on the dense path."
reference-attempt-00137-fla-direct-vector-vjp-operator,attribution_only_complete,true,e3ab8cc6b532ffd67617fa41558e2981faaa084d,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/profiles/attempt-00137-fla-direct-vector-vjp-operator,false,,,,,,,false,false,"The direct equations are retained, but the implementation topology must change. The VJP still costs 1.612896 ms; its two BF16 conversions total only 0.035648 ms, so eliminating conversion launches cannot recover the gap. Use four warps owning disjoint 16-row tiles, keep eight dQ accumulators per warp, hand each dP fragment through warp-local 2-KiB scratch, and eliminate the 45.6-KiB resident operands and CTA-wide barriers."
attempt-00138-fla-warp-direct-vjp,tolerance_correct_warp_direct_vjp_t4096_and_t256_rejected,true,630058b7213e72183cca435d9f25569b10b37fe9,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00138-fla-warp-direct-vjp-level1,true,do_not_advance,-4.768282,,,,,false,false,"retain accepted attempt127; four row-owner warps are deterministic and tolerance-correct but regress T4096 by 4.768% and violate the T256 guard by 6.644%. The compiler uses 128 registers and no local spill, so the failure is serial column ownership/global rereads. Do not sanitize or run Level2. Keep eight column-owner warps and warp-local result consumption; materialize only dP so dQ does not require eight live accumulators or CTA barriers."
reference-attempt-00138-fla-warp-direct-vjp-operator,attribution_only_complete,true,630058b7213e72183cca435d9f25569b10b37fe9,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/profiles/attempt-00138-fla-warp-direct-vjp-operator,false,,,,,,,false,false,"Close four-row-warp/eight-accumulator ownership. The VJP costs 1.737120 ms despite 8.25 KiB shared and zero local spill; 128 registers/thread are not the primary failure. Eight column-owner warps should compute dR/dE/dQ with one live accumulator and warp-local result scratch, while one retained dP BMM supplies the dependent operand."
attempt-00139-fla-column-direct-vjp,tolerance_correct_column_direct_vjp_t4096_rejected,true,28ab1815afa0a226b27157576a8f6f1130c539b3,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00139-fla-column-direct-vjp-level1,true,do_not_advance,-3.623402,,,,,false,false,"retain accepted attempt127; the eight column-owner warps are exact and deterministic and improve T256/T1024, but regress T4096 by 3.623%. This closes manual WMMA ownership variants 136-139: they cannot reproduce the compiler-generated broad FLA kernel efficiently. Inspect the preserved FLA binary/PTX instruction topology, then choose either a measured inline-PTX tensor-core path or a true reverse-scan/local-VJP scheduling boundary."
attempt-00140-fla-boundary-histories,tolerance_correct_boundary_history_scaffold_memory_rejected,true,50b241ad16055c5b3f558fa6b103cc1ff100869a,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00140-fla-boundary-histories-level1,true,do_not_advance,2.880002,,,,,false,false,"retain accepted attempt127; preserve attempt140 as the correct FLA scheduling scaffold. Complete BF16 forward/reverse boundary histories improve T4096 by 2.880% even with duplicated group operand construction, but raise peak allocation 11.946%. Build the exact two-warp chunk-by-head local VJP on this scaffold and eliminate expanded H/dH plus dense dR/dE/dW/dP/dQ workspaces before reconsidering Level2."
reference-attempt-00140-fla-boundary-histories-operator,attribution_only_complete,true,50b241ad16055c5b3f558fa6b103cc1ff100869a,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/profiles/attempt-00140-fla-boundary-histories-operator,false,,,,,,,false,false,"Keep the compact reverse scan unchanged. Replace the duplicated second-phase group preparation and dense local VJP: 24 pack launches and 98 MAGMA SGEMMs remain, while the full reverse scan costs only 0.679360 ms. The target two-warp kernel should directly consume BF16 H/dH histories and remove expanded state plus dense vector-gradient workspaces."
attempt-00141-two-warp-state-products,tolerance_correct_two_warp_state_products_t4096_memory_and_t256_rejected,true,abc3cc2b8804470a58180adcbe2060d9e5ccc9a5,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00141-two-warp-state-products-level1,true,do_not_advance,-10.481064,,,,,false,false,"Retain accepted attempt127 and attempt140 only as the scheduling scaffold. The two-warp state-product kernel is exact and removes about 13.6 MB relative to attempt140, but serializes eight strips and round-trips dW into the retained generic matrix chain. Implement the complete chunk-local matrix adjoint and vector VJP in one FLA-shaped two-warp high-register program, eliminating dW/dT/dP/dQ workspaces and their BMMs."
attempt-00142-fla-complete-two-warp-vjp,tolerance_correct_complete_two_warp_vjp_t4096_memory_rejected,true,9f1c711d255b2630dd8f49f04d8961a3b5ce915a,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00142-fla-complete-two-warp-vjp-level1,true,do_not_advance,-40.882631,,,,,false,false,"Retain accepted attempt127. Preserve attempt142 as the first complete project-owned two-warp local-adjoint equation milestone, not a performance candidate. The broad kernel is 166 registers/thread with no local spill but repeatedly converts FP32 64x16 panels through shared memory and barriers. Match FLA's BF16 producer/consumer boundary for do, z/dZ, P/Q, and T before changing the algebra again."
attempt-00143-fla-bf16-local-operands,bitwise_equation_diagnostic_bf16_local_operands_t4096_memory_rejected,true,e7e9ca2cf4b1f8916f9a304163d81b11b9da8962,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00143-fla-bf16-local-operands-level1,true,do_not_advance,-14.773986,,,,,false,false,"Retain accepted attempt127. Direct BF16 z/dZ operands recover 19.861% of attempt142's candidate time and prove operand conversion/staging is material, but full-size transient BF16 dZ still fails memory and dO/P/Q/T remain staged. Produce dZ in BF16 at the reverse-scan boundary and fold dO/z plus the output-side dA product into the broad CTA before considering P/Q/T storage changes."
attempt-00144-fla-direct-bf16-dz-da,tolerance_correct_direct_bf16_dz_fused_da_t4096_rejected,true,2bd5bbfff4470b9c24d302c4c986e5081161afe9,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00144-fla-direct-bf16-dz-da-level1,true,do_not_advance,-22.597699,,,,,false,false,"Retain accepted attempt127. Preserve direct BF16 reverse-scan dZ history because it restores the memory guard, but reject fusing output dA into the broad CTA: matching FLA's 255 registers/thread raises T4096 cost. Isolate direct dZ history with attempt143's standalone dA BMM and 164-register kernel before further P/Q/T changes."
attempt-00145-fla-direct-bf16-dz,bitwise_equation_diagnostic_direct_bf16_dz_t4096_rejected,true,4c44a837d374a8d59f6c1a896174b4bae8550f00,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00145-fla-direct-bf16-dz-level1,true,do_not_advance,-19.862907,,,,,false,false,Retain accepted attempt127. Direct BF16 dZ history is memory-safe but the broad CTA still dominates. Profile it once at this strategy plateau before changing P/Q/T staging.
reference-attempt-00145-fla-direct-bf16-dz-operator,attribution_only_complete,true,4c44a837d374a8d59f6c1a896174b4bae8550f00,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/profiles/attempt-00145-fla-direct-bf16-dz-operator,false,,,,,,,false,false,"The broad CTA alone costs 5.437120 ms across eight group launches versus the preserved FLA broad kernel's 0.797600 ms. Arithmetic count is only 204 static HMMA versus FLA's 180, so remove shared conversion/staging and CTA barriers for P/Q/T rather than changing equations or adding fragments."
attempt-00146-fla-bf16-pqt,bitwise_equation_diagnostic_bf16_pqt_t4096_rejected,true,f47ffefd04c42eb69950cece2baa49824ee7de6c,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00146-fla-bf16-pqt-level1,true,do_not_advance,-21.262930,,,,,false,false,"Retain accepted attempt127. Group-local BF16 P/Q/T is bitwise exact and shrinks the broad CTA to 26,624 shared bytes, but the added conversion kernel and retained shared state copies leave T4096 21.263% slower. Do not sanitize or run Level2. Preserve the BF16 operand boundary only as evidence and test direct global BF16 dO/H/dH loads without CTA copy barriers."
attempt-00147-fla-direct-state-loads,bitwise_equation_diagnostic_direct_state_loads_t4096_rejected,true,c1ff847f2c3df47cefeb3ddb572e988895dfc8da,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00147-fla-direct-state-loads-level1,true,do_not_advance,-6.879407,,,,,false,false,"Retain accepted attempt127. Direct global BF16 dO/H/dH loads are bitwise exact and recover 14.38 percentage points relative to attempt146, confirming shared copies and CTA barriers were material, but T4096 remains 6.879% slower and misses the guard. Do not sanitize or run Level2. Compare the remaining result/dW handoff and launch topology against the preserved FLA schedule before choosing the next single-axis candidate."
reference-attempt-00147-fla-direct-state-loads-operator,attribution_only_complete,true,c1ff847f2c3df47cefeb3ddb572e988895dfc8da,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/profiles/attempt-00147-fla-direct-state-loads-operator,false,,,,,,,false,false,"Direct BF16 state loads cut the broad VJP from attempt145's 5.437120 ms to 2.404896 ms, but repeated U/W construction and dO packing remain across separate reverse and local-VJP group loops. Interleave those phases and reuse the exact group operands before changing kernel equations."
attempt-00148-fla-reuse-reverse-operands,bitwise_equation_diagnostic_group_reuse_near_parity_level1_not_advanced,true,99b2e47f2ca03bc3f72266c58af2b4339082cfb7,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00148-fla-reuse-reverse-operands-level1,true,do_not_advance,-0.432657,,,,,false,false,"Retain accepted attempt127. Interleaving reverse scan and local VJP is bitwise exact, recovers nearly the entire attempt147 regression, and lowers peak allocation 1.413% below accepted127, but is 0.433% slower at T4096 and does not meet the 3% advancement threshold. Do not run Level2 unchanged. Replace the broad CTA's final shared triangular-adjoint transforms with group-local batched GEMMs while retaining this schedule."
attempt-00149-fla-split-inverse-adjoint,bitwise_equation_diagnostic_split_inverse_adjoint_t4096_rejected,true,e30158ff68110e4536088eb23dba6c7299f212ea,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00149-fla-split-inverse-adjoint-level1,true,do_not_advance,-4.727803,,,,,false,false,"Retain accepted127 and attempt148 only as a near-parity scaffold. Splitting the exact inverse-adjoint WMMA sequence into a low-register kernel is bitwise exact and memory-safe but adds enough boundary cost to regress T4096 4.728%. Do not profile, sanitize, or run Level2. Keep the transform inside the broad CTA."
attempt-00150-fla-warp-local-barriers,bitwise_equation_diagnostic_warp_local_barriers_t4096_rejected,true,22de5e83ca3e340a44006749e0cff3fe22a9ab08,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00150-fla-warp-local-barriers-level1,true,do_not_advance,-3.003057,,,,,false,false,"Retain accepted127 and attempt148 only as a near-parity scaffold. Warp-local row ownership is bitwise exact, but explicit syncwarp plus scalarized row processing regresses T4096 3.003%; the original two-warp CTA barriers schedule better. Do not profile, sanitize, or run Level2. Return to launch/materialization reductions outside the broad CTA or a compiler-generated tensor layout."
reference-attempt-00148-fla-reuse-reverse-operands-operator,attribution_only_complete,true,99b2e47f2ca03bc3f72266c58af2b4339082cfb7,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/profiles/attempt-00148-fla-reuse-reverse-operands-operator,false,,,,,,,false,false,"Retain attempt148 as an attribution scaffold only. Its 2.159616-ms broad VJP, 1.295904-ms reverse group scan, 50 MAGMA calls, and remaining pack/materialization launches identify external launch and history traffic as the next FLA-shaped boundary."
attempt-00151-fla-four-warp-broad-vjp,bitwise_equation_diagnostic_four_warp_broad_vjp_t4096_rejected,true,e7f6134194d60ea1637e1a358f9a68f1459c87de,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00151-fla-four-warp-broad-vjp-level1,true,do_not_advance,-3.965428,,,,,false,false,"Retain accepted127. Four independent 16-row warps cut the broad kernel to 100 registers/thread without spills, but regress T4096 3.965%; reject this topology and reduce history/launch traffic instead."
attempt-00152-fla-bf16-only-reverse-history,bitwise_equation_diagnostic_bf16_only_reverse_history_below_level1_gate,true,db4187c9033c38f2320341dcea073eec979c7f80,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00152-fla-bf16-only-reverse-history-level1,true,do_not_advance,2.205117,,,,,false,false,"Retain accepted127. Removing unread updated FP32 dZ writes and the unused FP32 incoming-state history is bitwise exact, improves T4096 2.205%, and cuts peak allocation 2.954%, but stays below the 3% Level-1 gate. Use it as the compact FLA-inspired parent for launch fusion."
attempt-00153-fla-vector-bf16-pqt,bitwise_equation_diagnostic_vector_bf16_pqt_below_level1_gate,true,11de416d1e09cdc022817fa5ce05d33d5b772940,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00153-fla-vector-bf16-pqt-level1,true,do_not_advance,2.222568,,,,,false,false,Retain accepted127. Vectorized float2-to-bfloat162 P/Q/T packing is bitwise exact but adds no defensible gain over attempt152 and remains below the Level-1 gate. Preserve it only as the parent of the exact state-dot fusion.
attempt-00154-fla-fused-state-dot,correct_sanitized_fused_state_dot_level2_rejected,true,2aa4a3421bf4c5d838c3ec72e4dba43414ccca95,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00154-fla-fused-state-dot-level2,true,advance,3.605375,,,-0.596972,,false,false,"Retain accepted attempt127. The exact fusion removes eight dD launches and 3.051% Level-1 allocation, but its 3.605% kernel gain becomes a 0.597% matched full-model regression. Use the accepted parent for further work; prioritize a larger FLA-inspired reverse-scan/local-VJP launch collapse rather than another small standalone fusion."
attempt-00155-fla-fused-bf16-uw,tolerance_correct_fused_bf16_uw_below_level1_gate,true,c58d8e8027973bd64290a1867401071cca0339eb,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00155-fla-fused-bf16-uw-level1,true,do_not_advance,2.586147,,,,,false,false,"Retain accepted127. One owned four-warp WMMA kernel replaces paired FP32 U/W MAGMA products with negligible gradient drift, improves T4096 2.586%, and lowers Level-1 allocation 3.597%, but remains below the 3% gate. Extend the same operand boundary to the adjacent paired reverse products before any Level2."
attempt-00156-fla-fused-bf16-reverse-products,correct_sanitized_bf16_product_family_level2_rejected,true,d6e3cc47fbe2b202d8e1a1f4d17606b981fd18f9,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00156-fla-fused-bf16-reverse-products-level2,true,advance,3.441487,,,0.228370,,false,false,"Retain accepted127. Replacing both paired FP32 MAGMA product families is tolerance-correct, deterministic, sanitized, and improves the operator 3.441%, but yields only 0.228% matched six-layer throughput. The remaining FLA gap requires a strategy that collapses most of the 11.9-ms owned operator toward FLA's 5.0-ms span, not another isolated BMM replacement."
reference-attempt-00156-fla-fused-bf16-reverse-products-operator,attribution_only_complete,true,d6e3cc47fbe2b202d8e1a1f4d17606b981fd18f9,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/profiles/attempt-00156-fla-fused-bf16-reverse-products-operator,false,,,,,,,false,false,"Retain accepted127. Attempt156 reduces the correlated operator to 209 launches and 10.985984-ms span, but the broad VJP remains 2.135840 ms and the forward/boundary/reverse/z state programs total 2.888928 ms. A viable FLA-parity candidate must replace these as one coherent register-resident pipeline rather than removing the final two MAGMA calls or another sub-millisecond pack kernel."
attempt-00157-fla-forward-z-reuse,correct_level1_advance_no_level2,true,b282f245ee26be627006fe1e4bc09d43e0a7ff10,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00157-fla-forward-z-reuse-level1,true,advance,7.777736,,,,,false,false,"Use attempt157 as the next FLA-shaped scaffold, not the accepted baseline. Persisting compact BF16 Z and consuming original BF16 dO removes the reverse Z reconstruction, dO pack, and remaining dA MAGMA boundary for a 0.888-ms / 7.778% T4096 operator win and 6.358% allocation reduction. Continue by removing the packed R/E boundary and require a multi-ms operator win before Level2."
attempt-00158-fla-prepacked-bf16-re,correct_incremental_rejected_no_level2,true,98df07c23dabd8a020d5fc84482579ff740f174b,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00158-fla-prepacked-bf16-re-level1,true,advance_vs_accepted_but_reject_vs_attempt157,,,,,,false,false,"Return to attempt157. Prepacking BF16 R/E once removes duplicated group-pack launches but moves exponentiation into preprocessing, measures 0.58% slower than attempt157's Level1 point estimate, and raises peak allocation by 9,961,472 bytes. Profile attempt157 and pursue a larger state-program or broad-VJP fusion boundary."
reference-attempt-00157-fla-forward-z-reuse-operator,attribution_only_complete,true,b282f245ee26be627006fe1e4bc09d43e0a7ff10,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/profiles/attempt-00157-fla-forward-z-reuse-operator,false,,,,,,,false,false,"Keep attempt157 as the FLA-shaped scaffold. It removes 16 launches and the Z-recompute family, but the broad VJP is now 2.571616 ms versus FLA's preserved 0.797600 ms. Follow FLA's explicit scaled-operand lifetime: compute decay factors once, reuse them in group packing and the broad VJP, and eliminate repeated scalar expf work before considering Level2."
attempt-00159-fla-decay-factor-reuse,correct_incremental_rejected_no_level2,true,1f4390560d1644c7b30ba3cc3c7afa78a51a4cc9,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00159-fla-decay-factor-reuse-level1,true,advance_vs_accepted_but_reject_vs_attempt157,,,,,,false,false,"Return to attempt157. Caching BF16 decay factors removes repeated pack/broad expf evaluation but adds enough preprocessing and global traffic to regress 1.70% versus attempt157's Level1 point estimate and lose its memory advantage. The FLA broad-kernel gap is dominated by dot/register scheduling, so the next strategy must change VJP decomposition or generated tensor-core layout rather than cache more operands."
attempt-00160-fla-fast-math,invalid_runtime_launch_resources,true,a83097451b35a5b74d89b05283a170e9719481d3,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00160-fla-fast-math-level1,true,invalid_do_not_interpret,,,,,,false,false,"Preserve the fast-math numerical evidence but do not use attempt160 directly: the generic K=V=16 backward fallback requests 73728 registers at 1024 threads and cannot launch. Repair only that generic launch geometry, then rerun every protected gate before interpreting performance."
attempt-00161-fla-fast-math-generic512,correct_sanitized_level2_accepted_development_baseline,true,ec44cba1f02f230ea991b940a95dc1b1f4e8d95c,,f2fa705e22fc97d2f455b4ccabcf42a6a9ab120f,runs/kda-cuda-development/attempt-00161-fla-fast-math-generic512-level2,true,advance,9.493431,,,2.697467,,false,false,"Use attempt161 as the accepted development baseline. Global fast-math plus the corrected 512-thread generic fallback clears every protected gate and improves matched six-layer throughput 2.697% to 35521 tok/s, but remains 8159 tok/s below FLA. Profile the committed operator to identify whether fast math reduced recurrence/VJP arithmetic or launch overhead, then pursue FLA-like broad-VJP tensor-core scheduling and pipeline collapse."
reference-attempt-00161-fla-fast-math-generic512-operator,attribution_only_complete,true,ec44cba1f02f230ea991b940a95dc1b1f4e8d95c,,b282f245ee26be627006fe1e4bc09d43e0a7ff10,runs/kda-cuda-development/profiles/attempt-00161-fla-fast-math-generic512-operator,false,,,,,,,false,false,"Use attempt161 as the accepted development baseline. Fast math removes 0.886912 ms summed kernel time without reducing 193 launches; 0.580032 ms comes from the broad VJP, now 1.991584 ms but still 2.50x FLA's preserved 0.797600 ms. Prioritize generated tensor-core/register scheduling for this VJP, then collapse the state/pack pipeline rather than trimming isolated launches."
attempt-00162-fla-four-warp-vjp,correct_sanitized_four_warp_vjp_level2_rejected,true,fc1a77d44c216548527dd350b5d4f82f3d7ddaba,,ec44cba1f02f230ea991b940a95dc1b1f4e8d95c,runs/kda-cuda-development/attempt-00162-fla-four-warp-vjp-level2,true,advance,3.111544,,,0.829410,,false,false,"Keep attempt161 as the accepted baseline but use attempt162 as a faster-operator scaffold. FLA's four-warp decomposition cuts the broad VJP 20.95% and the operator span 5.16%, yet produces only 0.829% matched training throughput. Accumulate the next FLA-style pipeline change on this scaffold before another Level2."
reference-attempt-00162-fla-four-warp-vjp-operator,attribution_only_complete,true,fc1a77d44c216548527dd350b5d4f82f3d7ddaba,,ec44cba1f02f230ea991b940a95dc1b1f4e8d95c,runs/kda-cuda-development/profiles/attempt-00162-fla-four-warp-vjp-operator,false,,,,,,,false,false,"Use attempt162 as a cumulative implementation scaffold, not the accepted baseline. Four warps halve each warp's persistent adjoint fragments and reduce broad VJP to 1.574304 ms, but it remains 1.97x FLA. Combine this layout with a wider BK/BV-style operand tile or adjacent state/pack collapse before another Level2."
attempt-00163-fla-shared-state-strip,correct_shared_state_strip_below_level1_gate,true,e1d783be29005d4ded2f47324499fa4f5d20d18a,,fc1a77d44c216548527dd350b5d4f82f3d7ddaba,runs/kda-cuda-development/attempt-00163-fla-shared-state-strip-level1,true,do_not_advance,0.984251,,,,,false,false,Return to attempt162 as the cumulative scaffold. Cooperative H/dH strip staging is bitwise exact but adds a synchronization boundary and improves T4096 only 0.984%; duplicate global loads were likely cache-friendly. Target register lifetime or a broader adjacent pipeline boundary instead.
attempt-00164-eight-warp-adjoint,correct_register_reduction_below_level1_and_guard,true,0f1d4e0a541a92612fb6cb168bc11466bacd60a7,,fc1a77d44c216548527dd350b5d4f82f3d7ddaba,runs/kda-cuda-development/attempt-00164-eight-warp-adjoint-level1,true,do_not_advance,2.526162,,,,,false,false,"Return to attempt162. Splitting the adjoint across eight warps reduces compiled registers/thread from 130 to 86 and improves T4096 2.526%, but misses the 3% gate and regresses T256 5.107%. The extra CTA warps are underused during row-local phases; pursue adjacent pipeline fusion rather than a larger broad-VJP CTA."
